Table,SubTable,ReportingEntity,ReportDate,Product,Currency,Converted,SubProduct,MarketValue,LendableValue,MaturityBucket,ForwardStartAmount,ForwardStartBucket,CollateralClass,TreasuryControl,AccountingDesignation,EffectiveMaturityBucket,EncumbranceType,InternalCounterparty,BusinessLine,MaturityDate,Counterparty,GSIB,MaturityAmount,MaturityOptionality,Internal,RiskWeight,CollateralValue,Unencumbered,Settlement,LossAbsorbency,Insured,Trigger,Rehypothecated,SubProduct2,CollateralLevel,NettingEligible,CollectionReference,ProductReference,SubProductReference
Inflows,Secured,Wells,2026-04-03,I.S.3,USD,Y,SP-6,,,Day 7,0.0,,A-1-Q,N,,121 - 150 Days,Securities Lending,,Commercial Banking,2026-04-10,Other Supervised Non-Bank Financial Entity,Y,10771.666,Extendable,N,0.0,6077.914,N,Y,,,,,,,,,,
Inflows,Secured,Wells,2026-04-03,I.S.4,AUD,N,SP-7,,,Day 21,0.0,,A-1-Q,N,,Open,FHLB,ENTITY-10,Treasury,2026-04-24,Bank,Y,50574.199,NULL,Y,0.0,54533.981,N,Y,,,,,,,,,,
Inflows,Secured,Wells,2026-04-03,I.S.5,CHF,N,SP-9,,,Day 17,0.0,,A-1-Q,Y,,>2 Yr <= 3 Yr,Derivatives,,Markets,2026-04-20,Investment Company or Advisor,N,55840.045,Puttable,N,50.0,59669.239,N,Y,,,,,,,,,,
Inflows,Secured,Wells,2026-04-03,I.S.6,USD,Y,SP-1,,,180 - 270 Days,54369.658,Day 56,A-2-Q,Y,,Day 60,FHLB,,Markets,2026-11-17,Other Supervised Non-Bank Financial Entity,N,43232.704,Puttable,N,468.39,17554.948,N,Y,,,,,,,,,,
Inflows,Secured,Wells,2026-04-03,I.S.7,USD,Y,SP-3,,,Day 19,37069.864,Day 60,A-1-Q,N,,>3 Yr <= 4 Yr,Central Bank,,Wealth Management,2026-04-22,Bank,Y,5792.752,Callable,N,100.0,57610.784,N,N,,,,,,,,,,
Inflows,Secured,Wells,2026-04-03,I.S.8,JPY,N,SP-7,,,Day 39,13574.74,Day 5,G-2-Q,Y,,91 - 120 Days,Central Bank,,Prime Brokerage,2026-05-12,Bank,Y,41596.826,Puttable,N,100.0,4423.646,Y,N,,,,,,,,,,
Inflows,Secured,Wells,2026-04-03,I.S.9,USD,Y,SP-7,,,91 - 120 Days,0.0,,A-2-Q,Y,,>= 1 Yr <= 2 Yr,Derivatives,,Retail Banking,2026-07-17,Bank,N,32293.998,Puttable,N,50.0,30349.546,Y,N,,,,,,,,,,
Inflows,Secured,Wells,2026-04-03,I.S.10,HKD,N,SP-6,,,Day 12,0.0,,A-2-Q,Y,,Day 60,Repo,ENTITY-06,Retail Banking,2026-04-15,Bank,N,7614.27,Puttable,Y,20.0,53237.747,N,Y,,,,,,,,,,
Inflows,Other,Wells,2026-04-03,I.O.1,GBP,N,,,,>4 Yr <= 5 Yr,0.0,,S-1-Q,Y,,,,ENTITY-19,Wealth Management,2030-06-26,Retail,N,14416.218,,Y,,6941.117,,,,,,,,,,,,
Inflows,Other,Wells,2026-04-03,I.O.2,USD,Y,,,,Day 24,0.0,,IG-2-Q,Y,,,,ENTITY-03,Wealth Management,2026-04-27,MDB,N,947.353,,Y,,12170.893,,,,,,,,,,,,
Inflows,Other,Wells,2026-04-03,I.O.3,SGD,N,,,,Day 14,0.0,,E-1,N,,,,,Wealth Management,2026-04-17,Other,Y,2160.134,,N,,4386.791,,,,,,,,,,,,
Inflows,Other,Wells,2026-04-03,I.O.4,USD,Y,,,,Day 23,11192.755,Day 1,G-2,N,,,,,Prime Brokerage,2026-04-26,Sovereign,Y,5622.316,,N,,8823.642,,,,,,,,,,,,
Inflows,Other,Wells,2026-04-03,I.O.5,GBP,N,,,,Day 42,0.0,,LC-1,Y,,,,,Treasury,2026-05-15,Sovereign,N,3586.859,,N,,6744.161,,,,,,,,,,,,
Inflows,Other,Wells,2026-04-03,I.O.6,SGD,N,,,,Day 45,0.0,,S-2,Y,,,,,Wealth Management,2026-05-18,Broker-Dealer,Y,9291.493,,N,,3043.711,,,,,,,,,,,,
Inflows,Other,Wells,2026-04-03,I.O.7,USD,Y,,,,Day 47,0.0,,S-5-Q,Y,,,,,Treasury,2026-05-20,Bank,N,7834.788,,N,,12182.796,,,,,,,,,,,,
Inflows,Other,Wells,2026-04-03,I.O.8,CHF,N,,,,Day 18,0.0,,A-5,Y,,,,,Wealth Management,2026-04-21,Central Bank,N,8435.991,,N,,13765.9,,,,,,,,,,,,
Inflows,Other,Wells,2026-04-03,I.O.9,USD,Y,,,,75 - 82 Days,0.0,,LC-1,Y,,,,ENTITY-06,Commercial Banking,2026-06-24,Financial Market Utility,Y,12323.701,,Y,,14681.1,,,,,,,,,,,,
Outflows,Wholesale,Wells,2026-04-03,O.W.1,GBP,N,,,,Day 18,0.0,,S-8,,,,,ENTITY-01,Wealth Management,2026-04-21,Bank,Y,27854.995,Callable,Y,,7490.49,,,TLAC,,,,,,,,,
Outflows,Wholesale,Wells,2026-04-03,O.W.2,USD,Y,,,,Open,0.0,,E-1,,,,,ENTITY-17,Commercial Banking,,Bank,Y,26310.266,Callable,Y,,1133.81,,,Capital,,,,,,,,,
Outflows,Wholesale,Wells,2026-04-03,O.W.3,USD,Y,,,,Day 1,36151.958,Day 43,S-4,,,,,ENTITY-03,Commercial Banking,2026-04-04,Bank,Y,39922.633,Puttable,Y,,10737.206,,,Capital,,,,,,,,,
Outflows,Wholesale,Wells,2026-04-03,O.W.4,HKD,N,,,,Day 11,0.0,,P-1,,,,,ENTITY-10,Markets,2026-04-14,Financial Market Utility,Y,32840.134,Callable,Y,,28532.769,,,TLAC,,,,,,,,,
Outflows,Wholesale,Wells,2026-04-03,O.W.5,USD,N,,,,271 - 364 Days,0.0,,C-1,,,,,,Retail Banking,2027-01-22,Bank,Y,29560.762,Callable,N,,13460.144,,,Capital,,,,,,,,,
Outflows,Wholesale,Wells,2026-04-03,O.W.6,EUR,N,,,,Day 4,0.0,,P-2,,,,,,Prime Brokerage,2026-04-07,Bank,N,38827.75,Callable,N,,1777.094,,,TLAC,,,,,,,,,
Outflows,Wholesale,Wells,2026-04-03,O.W.7,CAD,N,,,,>4 Yr <= 5 Yr,0.0,,Z-1,,,,,,Markets,2030-05-16,Bank,N,34095.054,NULL,N,,21758.845,,,Capital,,,,,,,,,
Outflows,Wholesale,Wells,2026-04-03,O.W.8,EUR,N,,,,121 - 150 Days,0.0,,S-8,,,,,,Commercial Banking,2026-08-17,Financial Market Utility,Y,15419.066,Puttable,N,,8881.301,,,TLAC,,,,,,,,,
Outflows,Wholesale,Wells,2026-04-03,O.W.9,USD,Y,,,,Day 25,0.0,,E-2-Q,,,,,ENTITY-17,Retail Banking,2026-04-28,Financial Market Utility,Y,19814.401,Puttable,Y,,7355.534,,,TLAC,,,,,,,,,
Outflows,Wholesale,Wells,2026-04-03,O.W.10,USD,N,,,,>4 Yr <= 5 Yr,0.0,,P-2,,,,,,Markets,2031-01-24,Financial Market Utility,Y,28089.795,Puttable,N,,7307.8,,,TLAC,,,,,,,,,
Outflows,Wholesale,Wells,2026-04-03,O.W.11,USD,Y,,,,Open,0.0,,S-6,,,,,,Commercial Banking,,Bank,N,11518.394,Callable,N,,7183.565,,,TLAC,,,,,,,,,
Outflows,Wholesale,Wells,2026-04-03,O.W.12,USD,Y,,,,Day 57,0.0,,S-5-Q,,,,,ENTITY-03,Markets,2026-05-30,Bank,N,10187.823,NULL,Y,,9088.232,,,TLAC,,,,,,,,,
Outflows,Wholesale,Wells,2026-04-03,O.W.13,USD,Y,,,,Day 45,0.0,,IG-2-Q,,,,,ENTITY-06,Retail Banking,2026-05-18,Bank,Y,33706.962,NULL,Y,,914.716,,,Capital,,,,,,,,,
Outflows,Wholesale,Wells,2026-04-03,O.W.14,EUR,N,,,,Day 11,0.0,,S-6-Q,,,,,ENTITY-06,Commercial Banking,2026-04-14,Financial Market Utility,N,4582.464,Puttable,Y,,9970.134,,,Capital,,,,,,,,,
Outflows,Wholesale,Wells,2026-04-03,O.W.15,USD,N,,,,Day 43,0.0,,S-6,,,,,ENTITY-20,Markets,2026-05-16,Financial Market Utility,Y,21841.013,Callable,Y,,15102.155,,,TLAC,,,,,,,,,
Outflows,Wholesale,Wells,2026-04-03,O.W.16,USD,Y,,,,Day 28,0.0,,E-1-Q,,,,,ENTITY-13,Wealth Management,2026-05-01,Broker-Dealer,Y,38277.235,Puttable,Y,,37341.798,,,Capital,,,,,,,,,
Outflows,Wholesale,Wells,2026-04-03,O.W.17,USD,Y,,,,Day 39,29367.652,Day 35,CB-2-Q,,,,,,Retail Banking,2026-05-12,Bank,Y,37118.332,Puttable,N,,6734.339,,,Capital,,,,,,,,,
Outflows,Wholesale,Wells,2026-04-03,O.W.18,USD,Y,,,,Open,0.0,,IG-1-Q,,,,,,Markets,,Bank,N,20362.345,NULL,N,,10142.923,,,TLAC,,,,,,,,,
Outflows,Wholesale,Wells,2026-04-03,O.W.19,HKD,N,,,,Day 58,15263.356,Day 12,A-5-Q,,,,,ENTITY-16,Treasury,2026-05-31,Bank,N,21643.863,Puttable,Y,,3698.156,,,TLAC,,,,,,,,,
Outflows,Secured,Wells,2026-04-03,O.S.1,CAD,N,SP-4,,,Day 50,0.0,,G-2-Q,N,,,,ENTITY-02,Markets,2026-05-23,Sovereign,Y,21934.534,Puttable,Y,,46870.871,,Y,,,,,,,,,,
Outflows,Secured,Wells,2026-04-03,O.S.2,GBP,N,SP-1,,,Day 27,0.0,,G-2-Q,N,,,,ENTITY-20,Retail Banking,2026-04-30,MDB,Y,7779.995,Puttable,Y,,30525.418,,N,,,,,,,,,,
Outflows,Secured,Wells,2026-04-03,O.S.3,CHF,N,SP-8,,,Day 59,0.0,,S-1-Q,Y,,,,,Markets,2026-06-01,Other Supranational,N,21532.629,Puttable,N,,28646.134,,N,,,,,,,,,,
Outflows,Secured,Wells,2026-04-03,O.S.4,CHF,N,SP-3,,,Day 45,0.0,,A-1-Q,Y,,,,,Prime Brokerage,2026-05-18,Pension Fund,Y,31825.841,NULL,N,,15986.321,,Y,,,,,,,,,,
Outflows,Secured,Wells,2026-04-03,O.S.5,USD,Y,SP-3,,,Day 42,0.0,,S-1-Q,N,,,,,Markets,2026-05-15,Financial Market Utility,Y,26091.844,Puttable,N,,5604.606,,N,,,,,,,,,,
Outflows,Secured,Wells,2026-04-03,O.S.6,USD,Y,SP-9,,,Day 12,0.0,,A-1-Q,Y,,,,,Commercial Banking,2026-04-15,PSE,Y,10371.402,Puttable,N,,19545.045,,Y,,,,,,,,,,
Outflows,Secured,Wells,2026-04-03,O.S.7,HKD,N,SP-9,,,Day 53,0.0,,A-1-Q,N,,,,ENTITY-14,Commercial Banking,2026-05-26,Sovereign,Y,19935.226,NULL,Y,,34305.296,,N,,,,,,,,,,
Outflows,Secured,Wells,2026-04-03,O.S.8,USD,Y,SP-9,,,180 - 270 Days,0.0,,G-2-Q,N,,,,,Commercial Banking,2026-10-26,Small Business,N,1068.671,Callable,N,,35575.156,,Y,,,,,,,,,,
Outflows,Secured,Wells,2026-04-03,O.S.9,USD,N,SP-8,,,Day 28,0.0,,A-1-Q,Y,,,,ENTITY-18,Retail Banking,2026-05-01,Investment Company or Advisor,N,26956.052,NULL,Y,,6106.745,,N,,,,,,,,,,
Outflows,Secured,Wells,2026-04-03,O.S.10,USD,Y,SP-8,,,Day 26,0.0,,S-1-Q,N,,,,,Retail Banking,2026-04-29,Pension Fund,Y,3940.872,NULL,N,,4404.206,,N,,,,,,,,,,
Outflows,Secured,Wells,2026-04-03,O.S.11,CNY,N,SP-1,,,Day 15,0.0,,S-1-Q,Y,,,,,Retail Banking,2026-04-18,Sovereign,Y,53188.005,Extendable,N,,42217.178,,Y,,,,,,,,,,
Outflows,Deposits,Wells,2026-04-03,O.D.1,HKD,N,,,,Day 46,,,S-7-Q,,,,,ENTITY-13,Prime Brokerage,2026-05-19,Retail,N,6854.2,NULL,Y,,51196.345,,,,Y,NULL,N,,,,,,
Outflows,Deposits,Wells,2026-04-03,O.D.2,CAD,N,,,,Day 29,,,A-4,,,,,,Markets,2026-05-02,Retail,N,56908.197,Extendable,N,,54639.456,,,,N,Rating,Y,,,,,,
Outflows,Deposits,Wells,2026-04-03,O.D.3,SGD,N,,,,Day 46,,,IG-2-Q,,,,,ENTITY-03,Wealth Management,2026-05-19,Retail,Y,69661.263,Extendable,Y,,47966.986,,,,Y,NULL,N,,,,,,
Outflows,Deposits,Wells,2026-04-03,O.D.4,CHF,N,,,,Day 2,,,S-6,,,,,ENTITY-11,Retail Banking,2026-04-05,Retail,N,36178.653,Callable,Y,,54937.98,,,,N,NULL,N,,,,,,
Outflows,Deposits,Wells,2026-04-03,O.D.5,USD,Y,,,,Day 42,,,S-2-Q,,,,,,Treasury,2026-05-15,Retail,N,7205.118,Extendable,N,,52645.239,,,,Y,Rating,Y,,,,,,
Outflows,Deposits,Wells,2026-04-03,O.D.6,USD,Y,,,,Day 2,,,S-4-Q,,,,,ENTITY-01,Wealth Management,2026-04-05,Retail,Y,73172.037,Extendable,Y,,11947.666,,,,N,NULL,Y,,,,,,
Outflows,Deposits,Wells,2026-04-03,O.D.7,JPY,N,,,,Day 12,,,CB-3-Q,,,,,,Treasury,2026-04-15,Retail,N,51423.997,Extendable,N,,5133.19,,,,Y,Other,N,,,,,,
Outflows,Deposits,Wells,2026-04-03,O.D.8,CHF,N,,,,>5 Yr,,,S-2,,,,,,Treasury,2035-07-04,Retail,N,71320.473,Puttable,N,,70854.672,,,,N,Other,N,,,,,,
Outflows,Deposits,Wells,2026-04-03,O.D.9,USD,Y,,,,Day 49,,,S-1-Q,,,,,,Retail Banking,2026-05-22,Retail,Y,34333.721,NULL,N,,60629.171,,,,N,Contractual,N,,,,,,
Outflows,Deposits,Wells,2026-04-03,O.D.10,CNY,N,,,,Day 57,,,C-1,,,,,,Treasury,2026-05-30,Small Business,Y,8068.125,NULL,N,,59633.236,,,,N,Contractual,N,,,,,,
Outflows,Deposits,Wells,2026-04-03,O.D.11,USD,Y,,,,Day 48,,,IG-1-Q,,,,,ENTITY-10,Retail Banking,2026-05-21,Non-Financial Corporate,N,16564.89,NULL,Y,,30951.723,,,,N,Other,Y,,,,,,
Outflows,Deposits,Wells,2026-04-03,O.D.12,EUR,N,,,,Day 37,,,S-4,,,,,ENTITY-14,Treasury,2026-05-10,Small Business,N,53052.261,NULL,Y,,38094.474,,,,Y,Contractual,N,,,,,,
Outflows,Deposits,Wells,2026-04-03,O.D.13,USD,Y,,,,Day 29,,,IG-2,,,,,,Markets,2026-05-02,Retail,Y,17680.799,Puttable,N,,74113.693,,,,Y,Other,N,,,,,,
Outflows,Deposits,Wells,2026-04-03,O.D.14,USD,Y,,,,151 - 179 Days,,,A-4,,,,,ENTITY-12,Prime Brokerage,2026-09-12,Small Business,Y,45556.948,Puttable,Y,,29457.617,,,,N,Other,Y,,,,,,
Outflows,Deposits,Wells,2026-04-03,O.D.15,USD,Y,,,,Day 7,,,G-3,,,,,ENTITY-01,Prime Brokerage,2026-04-10,Retail,Y,52944.527,Puttable,Y,,47834.611,,,,Y,Other,N,,,,,,
Outflows,Other,Wells,2026-04-03,O.O.1,USD,N,,,,Day 20,0.0,,S-1-Q,,,,,,Commercial Banking,2026-04-23,Broker-Dealer,N,10193.165,,N,,2966.095,,,,,,,,,,,,
Outflows,Other,Wells,2026-04-03,O.O.2,USD,Y,,,,Day 40,0.0,,S-3-Q,,,,,ENTITY-12,Retail Banking,2026-05-13,Other Supranational,N,2458.088,,Y,,13191.848,,,,,,,,,,,,
Outflows,Other,Wells,2026-04-03,O.O.3,HKD,N,,,,180 - 270 Days,5384.974,Day 6,CB-3,,,,,,Treasury,2026-12-09,Sovereign,N,6581.657,,N,,12630.306,,,,,,,,,,,,
Outflows,Other,Wells,2026-04-03,O.O.4,USD,Y,,,,Day 34,0.0,,CB-3-Q,,,,,ENTITY-12,Markets,2026-05-07,PSE,Y,7416.087,,Y,,11625.654,,,,,,,,,,,,
Outflows,Other,Wells,2026-04-03,O.O.5,JPY,N,,,,Day 20,0.0,,A-0-Q,,,,,ENTITY-07,Wealth Management,2026-04-23,Other Supervised Non-Bank Financial Entity,Y,67.828,,Y,,13311.422,,,,,,,,,,,,
Outflows,Other,Wells,2026-04-03,O.O.6,AUD,N,,,,Day 45,0.0,,S-6-Q,,,,,,Prime Brokerage,2026-05-18,Other Supranational,N,8148.251,,N,,3442.235,,,,,,,,,,,,
Outflows,Other,Wells,2026-04-03,O.O.7,USD,Y,,,,Day 52,0.0,,S-4-Q,,,,,,Markets,2026-05-25,Non-Regulated Fund,N,8279.725,,N,,13977.104,,,,,,,,,,,,
Outflows,Other,Wells,2026-04-03,O.O.8,EUR,N,,,,Perpetual,0.0,,G-1,,,,,ENTITY-03,Retail Banking,,Sovereign,Y,3166.772,,Y,,1702.834,,,,,,,,,,,,
Outflows,Other,Wells,2026-04-03,O.O.9,JPY,N,,,,121 - 150 Days,0.0,,G-3,,,,,ENTITY-10,Markets,2026-08-02,MDB,Y,984.099,,Y,,16233.146,,,,,,,,,,,,
Outflows,Other,Wells,2026-04-03,O.O.10,USD,Y,,,,Day 13,11169.813,>3 Yr <= 4 Yr,G-1-Q,,,,,ENTITY-02,Prime Brokerage,2026-04-16,Investment Company or Advisor,N,885.147,,Y,,9294.87,,,,,,,,,,,,
Outflows,Other,Wells,2026-04-03,O.O.11,USD,Y,,,,Day 25,0.0,,A-5,,,,,ENTITY-17,Prime Brokerage,2026-04-28,MDB,Y,12896.308,,Y,,1192.548,,,,,,,,,,,,
Outflows,Other,Wells,2026-04-03,O.O.12,EUR,N,,,,Day 34,15911.187,Day 9,S-1-Q,,,,,,Markets,2026-05-07,Sovereign,Y,5075.481,,N,,15897.806,,,,,,,,,,,,
Outflows,Other,Wells,2026-04-03,O.O.13,USD,Y,,,,Day 20,0.0,,G-1,,,,,,Commercial Banking,2026-04-23,Other Supervised Non-Bank Financial Entity,Y,12658.294,,N,,11744.994,,,,,,,,,,,,
Outflows,Other,Wells,2026-04-03,O.O.14,HKD,N,,,,>2 Yr <= 3 Yr,0.0,,E-2-Q,,,,,,Retail Banking,2028-04-06,PSE,N,12969.983,,N,,753.796,,,,,,,,,,,,
Outflows,Other,Wells,2026-04-03,O.O.15,USD,Y,,,,Open,0.0,,S-4-Q,,,,,ENTITY-12,Prime Brokerage,,Sovereign,N,886.674,,Y,,16350.581,,,,,,,,,,,,
Outflows,Other,Wells,2026-04-03,O.O.16,SGD,N,,,,Day 58,0.0,,A-2,,,,,,Prime Brokerage,2026-05-31,Retail,N,17777.68,,N,,19850.726,,,,,,,,,,,,
Outflows,Other,Wells,2026-04-03,O.O.17,USD,N,,,,Day 33,0.0,,S-3-Q,,,,,,Markets,2026-05-06,Central Bank,N,5530.639,,N,,11880.51,,,,,,,,,,,,
Outflows,Other,Wells,2026-04-03,O.O.18,USD,Y,,,,Day 17,0.0,,G-3-Q,,,,,ENTITY-11,Markets,2026-04-20,Other Supranational,N,9045.572,,Y,,3682.585,,,,,,,,,,,,
Outflows,Other,Wells,2026-04-03,O.O.19,SGD,N,,,,Day 60,0.0,,E-2-Q,,,,,ENTITY-06,Wealth Management,2026-06-02,MDB,N,920.87,,Y,,13331.202,,,,,,,,,,,,
Outflows,Other,Wells,2026-04-03,O.O.20,USD,Y,,,,Day 39,3376.243,Day 28,CB-1-Q,,,,,ENTITY-18,Treasury,2026-05-12,Debt Issuing SPE,N,13811.396,,Y,,5894.899,,,,,,,,,,,,
Outflows,Other,Wells,2026-04-03,O.O.21,CHF,N,,,,Day 37,13939.806,Day 41,S-4,,,,,,Wealth Management,2026-05-10,Financial Market Utility,Y,16871.415,,N,,2945.077,,,,,,,,,,,,
Outflows,Other,Wells,2026-04-03,O.O.22,GBP,N,,,,Day 32,0.0,,S-8,,,,,ENTITY-11,Markets,2026-05-05,Bank,N,10312.144,,Y,,14915.319,,,,,,,,,,,,
Supplemental,Derivatives & Collateral,Wells,2026-04-03,S.DC.1,CNY,N,SP-2,24885.428,,,,,A-1-Q,Y,,91 - 120 Days,Repo,,Markets,,Bank,Y,,,N,,,,,,,,,SP-5,Fully Collateralized,Y,,,
Supplemental,Derivatives & Collateral,Wells,2026-04-03,S.DC.2,USD,Y,SP-8,33089.108,,,,,G-2-Q,Y,,Perpetual,Repo,ENTITY-14,Markets,,Bank,Y,,,Y,,,,,,,,,SP-2,Overcollateralized,N,,,
Supplemental,Derivatives & Collateral,Wells,2026-04-03,S.DC.3,USD,Y,SP-2,36694.417,,,,,CB-1-Q,N,,Day 60,Repo,ENTITY-06,Retail Banking,,Broker-Dealer,Y,,,Y,,,,,,,,,SP-7,Undercollateralized,Y,,,
Supplemental,Derivatives & Collateral,Wells,2026-04-03,S.DC.4,USD,Y,SP-5,36628.099,,,,,A-1-Q,N,,>2 Yr <= 3 Yr,Derivatives,,Prime Brokerage,,Broker-Dealer,Y,,,N,,,,,,,,,SP-4,Fully Collateralized,Y,,,
Supplemental,Derivatives & Collateral,Wells,2026-04-03,S.DC.5,SGD,N,SP-8,33809.092,,,,,A-1-Q,Y,,>4 Yr <= 5 Yr,Central Bank,,Markets,,Broker-Dealer,Y,,,N,,,,,,,,,SP-6,Overcollateralized,N,,,
Supplemental,Derivatives & Collateral,Wells,2026-04-03,S.DC.6,CAD,N,SP-9,42138.944,,,,,A-1-Q,N,,Day 30,FHLB,ENTITY-19,Markets,,Bank,N,,,Y,,,,,,,,,SP-2,Overcollateralized,N,,,
Supplemental,Derivatives & Collateral,Wells,2026-04-03,S.DC.7,CHF,N,SP-1,15423.255,,,,,A-1-Q,N,,151 - 179 Days,NULL,ENTITY-04,Prime Brokerage,,Bank,Y,,,Y,,,,,,,,,SP-9,Undercollateralized,N,,,
Supplemental,Derivatives & Collateral,Wells,2026-04-03,S.DC.8,USD,N,SP-5,24554.25,,,,,A-1-Q,N,,Day 60,Securities Lending,ENTITY-08,Treasury,,Broker-Dealer,Y,,,Y,,,,,,,,,SP-4,Overcollateralized,Y,,,
Supplemental,Derivatives & Collateral,Wells,2026-04-03,S.DC.9,USD,Y,SP-5,26820.804,,,,,A-1-Q,N,,180 - 270 Days,Repo,ENTITY-02,Retail Banking,,Broker-Dealer,N,,,Y,,,,,,,,,SP-9,Undercollateralized,Y,,,
Supplemental,Derivatives & Collateral,Wells,2026-04-03,S.DC.10,USD,Y,SP-8,19640.287,,,,,A-1-Q,Y,,>4 Yr <= 5 Yr,Other,,Markets,,Broker-Dealer,Y,,,N,,,,,,,,,SP-4,Fully Collateralized,Y,,,
Supplemental,Derivatives & Collateral,Wells,2026-04-03,S.DC.11,USD,Y,SP-4,16783.646,,,,,G-2-Q,Y,,Day 90,Repo,,Prime Brokerage,,Bank,Y,,,N,,,,,,,,,SP-8,Undercollateralized,Y,,,
