Table,SubTable,ReportingEntity,ReportDate,Product,Currency,Converted,SubProduct,MarketValue,LendableValue,MaturityBucket,ForwardStartAmount,ForwardStartBucket,CollateralClass,TreasuryControl,AccountingDesignation,EffectiveMaturityBucket,EncumbranceType,InternalCounterparty,BusinessLine,MaturityDate,Counterparty,GSIB,MaturityAmount,MaturityOptionality,Internal,RiskWeight,CollateralValue,Unencumbered,Settlement,LossAbsorbency,Insured,Trigger,Rehypothecated,SubProduct2,CollateralLevel,NettingEligible,CollectionReference,ProductReference,SubProductReference
Outflows,Deposits,Wells,2026-04-07,O.D.5,EUR,N,,,,>3 Yr <= 4 Yr,,,LC-2,,,,,ENTITY-05,Prime Brokerage,2029-06-11,Small Business,Y,43118.452,Callable,Y,,10499.976,,,,Y,NULL,Y,,,,,,
Outflows,Deposits,Wells,2026-04-07,O.D.6,USD,Y,,,,Day 34,,,A-2-Q,,,,,,Wealth Management,2026-05-11,Retail,N,36128.192,NULL,N,,25373.881,,,,Y,Contractual,N,,,,,,
Outflows,Deposits,Wells,2026-04-07,O.D.7,USD,Y,,,,>3 Yr <= 4 Yr,,,A-5,,,,,,Retail Banking,2030-03-12,Retail,Y,33755.901,Extendable,N,,33674.895,,,,N,Rating,N,,,,,,
Outflows,Deposits,Wells,2026-04-07,O.D.8,AUD,N,,,,Open,,,G-2-Q,,,,,ENTITY-11,Retail Banking,,Non-Financial Corporate,Y,66751.707,Puttable,Y,,23950.962,,,,N,Contractual,Y,,,,,,
Outflows,Deposits,Wells,2026-04-07,O.D.9,SGD,N,,,,Day 49,,,P-1,,,,,,Commercial Banking,2026-05-26,Retail,N,68366.556,NULL,N,,47409.496,,,,Y,Other,Y,,,,,,
Outflows,Deposits,Wells,2026-04-07,O.D.10,USD,N,,,,151 - 179 Days,,,IG-1,,,,,,Commercial Banking,2026-09-16,Small Business,N,46204.647,Callable,N,,36890.015,,,,Y,Other,N,,,,,,
Outflows,Deposits,Wells,2026-04-07,O.D.11,USD,Y,,,,Day 16,,,E-2-Q,,,,,,Prime Brokerage,2026-04-23,Retail,Y,16928.532,Extendable,N,,53799.984,,,,Y,Other,Y,,,,,,
Outflows,Deposits,Wells,2026-04-07,O.D.12,JPY,N,,,,Day 24,,,A-4,,,,,,Treasury,2026-05-01,Non-Financial Corporate,N,1119.378,Puttable,N,,74980.265,,,,N,Contractual,N,,,,,,
Outflows,Deposits,Wells,2026-04-07,O.D.13,SGD,N,,,,Day 35,,,G-2,,,,,ENTITY-12,Commercial Banking,2026-05-12,Retail,Y,34913.796,Extendable,Y,,31363.059,,,,N,NULL,Y,,,,,,
Outflows,Deposits,Wells,2026-04-07,O.D.14,GBP,N,,,,Day 20,,,A-5,,,,,,Commercial Banking,2026-04-27,Small Business,Y,18235.752,Callable,N,,44851.643,,,,N,NULL,Y,,,,,,
Outflows,Deposits,Wells,2026-04-07,O.D.15,USD,Y,,,,Day 30,,,S-4,,,,,,Wealth Management,2026-05-07,Retail,Y,15942.627,NULL,N,,28679.586,,,,Y,NULL,N,,,,,,
Outflows,Other,Wells,2026-04-07,O.O.1,USD,Y,,,,Day 4,0.0,,CB-2,,,,,ENTITY-12,Treasury,2026-04-11,Sovereign,Y,12857.279,,Y,,7026.584,,,,,,,,,,,,
Outflows,Other,Wells,2026-04-07,O.O.2,HKD,N,,,,Day 6,8582.038,Day 33,IG-2-Q,,,,,,Wealth Management,2026-04-13,GSE,N,852.568,,N,,4812.144,,,,,,,,,,,,
Outflows,Other,Wells,2026-04-07,O.O.3,USD,N,,,,Day 56,0.0,,G-2,,,,,ENTITY-10,Wealth Management,2026-06-02,Broker-Dealer,Y,3242.476,,Y,,6572.097,,,,,,,,,,,,
Outflows,Other,Wells,2026-04-07,O.O.4,AUD,N,,,,Day 44,6974.04,Day 31,E-2,,,,,ENTITY-08,Retail Banking,2026-05-21,PSE,Y,10609.018,,Y,,5111.449,,,,,,,,,,,,
Outflows,Other,Wells,2026-04-07,O.O.5,EUR,N,,,,Day 38,0.0,,A-5,,,,,,Commercial Banking,2026-05-15,Small Business,N,9428.651,,N,,9885.22,,,,,,,,,,,,
Outflows,Other,Wells,2026-04-07,O.O.6,JPY,N,,,,Day 58,6730.208,Day 26,S-7,,,,,,Treasury,2026-06-04,Broker-Dealer,N,2314.056,,N,,10035.224,,,,,,,,,,,,
Outflows,Other,Wells,2026-04-07,O.O.7,USD,Y,,,,Day 23,0.0,,IG-1-Q,,,,,,Treasury,2026-04-30,PSE,N,7201.716,,N,,7016.324,,,,,,,,,,,,
Outflows,Other,Wells,2026-04-07,O.O.8,USD,Y,,,,Day 5,0.0,,S-1-Q,,,,,,Markets,2026-04-12,Small Business,N,10497.901,,N,,15094.838,,,,,,,,,,,,
Outflows,Other,Wells,2026-04-07,O.O.9,USD,Y,,,,Day 39,0.0,,S-5-Q,,,,,ENTITY-19,Wealth Management,2026-05-16,Small Business,N,15267.464,,Y,,19052.177,,,,,,,,,,,,
Outflows,Other,Wells,2026-04-07,O.O.10,USD,Y,,,,Day 55,5827.268,Day 48,P-2,,,,,ENTITY-07,Wealth Management,2026-06-01,Central Bank,N,12719.591,,Y,,2961.931,,,,,,,,,,,,
Outflows,Other,Wells,2026-04-07,O.O.11,USD,Y,,,,121 - 150 Days,0.0,,G-2,,,,,,Commercial Banking,2026-08-20,Broker-Dealer,N,8462.064,,N,,3184.482,,,,,,,,,,,,
Outflows,Other,Wells,2026-04-07,O.O.12,USD,Y,,,,Day 51,0.0,,CB-2,,,,,ENTITY-01,Treasury,2026-05-28,Pension Fund,N,12815.67,,Y,,5535.451,,,,,,,,,,,,
Outflows,Other,Wells,2026-04-07,O.O.13,USD,Y,,,,Day 2,0.0,,IG-2,,,,,,Markets,2026-04-09,Bank,Y,1081.989,,N,,3921.89,,,,,,,,,,,,
Outflows,Other,Wells,2026-04-07,O.O.14,AUD,N,,,,180 - 270 Days,0.0,,S-7-Q,,,,,ENTITY-06,Prime Brokerage,2026-10-19,Small Business,Y,5518.573,,Y,,5671.562,,,,,,,,,,,,
Outflows,Other,Wells,2026-04-07,O.O.15,HKD,N,,,,Day 60,0.0,,P-1,,,,,ENTITY-19,Treasury,2026-06-06,Sovereign,Y,18941.54,,Y,,18752.226,,,,,,,,,,,,
Outflows,Other,Wells,2026-04-07,O.O.16,USD,Y,,,,Day 35,0.0,,S-1,,,,,,Wealth Management,2026-05-12,Non-Financial Corporate,N,12703.865,,N,,3021.85,,,,,,,,,,,,
Outflows,Other,Wells,2026-04-07,O.O.17,HKD,N,,,,Day 33,0.0,,CB-1,,,,,,Treasury,2026-05-10,Sovereign,Y,18061.693,,N,,4602.165,,,,,,,,,,,,
Outflows,Other,Wells,2026-04-07,O.O.18,USD,Y,,,,Day 29,4206.936,Day 54,CB-4,,,,,ENTITY-10,Wealth Management,2026-05-06,Non-Financial Corporate,N,7672.167,,Y,,12318.987,,,,,,,,,,,,
Outflows,Other,Wells,2026-04-07,O.O.19,USD,Y,,,,Day 31,0.0,,S-1,,,,,ENTITY-03,Prime Brokerage,2026-05-08,Bank,N,5920.453,,Y,,16992.128,,,,,,,,,,,,
Outflows,Other,Wells,2026-04-07,O.O.20,USD,Y,,,,Day 59,0.0,,A-5,,,,,,Markets,2026-06-05,Other,Y,6167.27,,N,,4480.237,,,,,,,,,,,,
Outflows,Other,Wells,2026-04-07,O.O.21,USD,Y,,,,Open,0.0,,IG-1,,,,,ENTITY-07,Prime Brokerage,,Small Business,N,1629.112,,Y,,13296.799,,,,,,,,,,,,
Outflows,Other,Wells,2026-04-07,O.O.22,USD,Y,,,,Day 3,0.0,,P-1,,,,,ENTITY-19,Treasury,2026-04-10,Broker-Dealer,Y,16460.399,,Y,,11218.849,,,,,,,,,,,,
Supplemental,Derivatives & Collateral,Wells,2026-04-07,S.DC.1,USD,Y,SP-6,16869.563,,,,,A-1-Q,Y,,>5 Yr,Securities Lending,,Treasury,,Bank,N,,,N,,,,,,,,,SP-3,Fully Collateralized,N,,,
Supplemental,Derivatives & Collateral,Wells,2026-04-07,S.DC.2,USD,Y,SP-4,20385.602,,,,,CB-1-Q,N,,180 - 270 Days,Repo,ENTITY-06,Wealth Management,,Broker-Dealer,Y,,,Y,,,,,,,,,SP-5,Overcollateralized,Y,,,
Supplemental,Derivatives & Collateral,Wells,2026-04-07,S.DC.3,CHF,N,SP-3,43524.145,,,,,A-1-Q,N,,Day 60,NULL,,Markets,,Broker-Dealer,N,,,N,,,,,,,,,SP-2,Undercollateralized,Y,,,
Supplemental,Derivatives & Collateral,Wells,2026-04-07,S.DC.4,USD,Y,SP-1,8655.51,,,,,A-1-Q,Y,,271 - 364 Days,Repo,ENTITY-19,Markets,,Broker-Dealer,Y,,,Y,,,,,,,,,SP-2,Undercollateralized,N,,,
Supplemental,Derivatives & Collateral,Wells,2026-04-07,S.DC.5,USD,N,SP-1,35849.256,,,,,A-1-Q,N,,>3 Yr <= 4 Yr,Derivatives,,Wealth Management,,Bank,N,,,N,,,,,,,,,SP-7,Fully Collateralized,N,,,
Supplemental,Derivatives & Collateral,Wells,2026-04-07,S.DC.6,EUR,N,SP-9,4392.35,,,,,CB-1-Q,Y,,>2 Yr <= 3 Yr,Central Bank,ENTITY-06,Retail Banking,,Bank,Y,,,Y,,,,,,,,,SP-7,Fully Collateralized,N,,,
Supplemental,Derivatives & Collateral,Wells,2026-04-07,S.DC.7,SGD,N,SP-1,22189.721,,,,,G-2-Q,Y,,91 - 120 Days,Securities Lending,,Wealth Management,,Bank,Y,,,N,,,,,,,,,SP-8,Overcollateralized,N,,,
Supplemental,Derivatives & Collateral,Wells,2026-04-07,S.DC.8,USD,Y,SP-3,39688.843,,,,,CB-1-Q,Y,,Open,Central Bank,ENTITY-11,Treasury,,Other,Y,,,Y,,,,,,,,,SP-8,Undercollateralized,Y,,,
Supplemental,Derivatives & Collateral,Wells,2026-04-07,S.DC.9,USD,Y,SP-7,12173.819,,,,,CB-1-Q,Y,,>4 Yr <= 5 Yr,Repo,,Commercial Banking,,Broker-Dealer,N,,,N,,,,,,,,,SP-2,Fully Collateralized,N,,,
Supplemental,Derivatives & Collateral,Wells,2026-04-07,S.DC.10,USD,Y,SP-6,35157.415,,,,,G-2-Q,N,,>4 Yr <= 5 Yr,FHLB,ENTITY-19,Retail Banking,,Bank,N,,,Y,,,,,,,,,SP-8,Undercollateralized,Y,,,
